precision,recall,threshold
0.06951871657754011,0.1368421052631579,0.0010791210143380491
0.06981740064446831,0.1368421052631579,0.001081124947216715
0.07042253521126761,0.1368421052631579,0.00109096292612981
0.07072905331882481,0.1368421052631579,0.0010930352480649965
0.07166482910694598,0.1368421052631579,0.0011101956228909832
0.06444444444444444,0.12210526315789473,0.0011104141473837071
0.05711086226203808,0.10736842105263159,0.0011132160892207293
0.04858757062146893,0.09052631578947369,0.0011145127645685615
0.0489749430523918,0.09052631578947369,0.0011384183914343144
0.04919908466819222,0.09052631578947369,0.0011636762041685813
0.04942528735632184,0.09052631578947369,0.0011721198466902746
0.049653579676674366,0.09052631578947369,0.0012058300051792732
0.04988399071925754,0.09052631578947369,0.0012059833579893848
0.05011655011655012,0.09052631578947369,0.0012170499625378296
0.05035128805620609,0.09052631578947369,0.0012191241810399352
0.050647820965842166,0.09052631578947369,0.001238956233820062
0.05070754716981132,0.09052631578947369,0.0012462460203370301
0.05088757396449704,0.09052631578947369,0.0012770728932853484
0.05112960760998811,0.09052631578947369,0.0012832475373350698
0.05125148986889154,0.09052631578947369,0.0012869533589554916
0.05149700598802395,0.09052631578947369,0.00129850246125266
0.05162064825930372,0.09052631578947369,0.001302716673691495
0.052121212121212124,0.09052631578947369,0.0013219364302624334
0.05276073619631902,0.09052631578947369,0.001331678915099532
0.052825552825552825,0.09052631578947369,0.00133636795458531
0.05295566502463054,0.09052631578947369,0.0013366546475219636
0.03875,0.06526315789473684,0.0013455439947447994
0.038944723618090454,0.06526315789473684,0.0013484012579859223
0.03904282115869018,0.06526315789473684,0.0013505671078726824
0.03909205548549811,0.06526315789473684,0.0013665396574277138
0.039190897597977246,0.06526315789473684,0.0013747377099017878
0.03939008894536213,0.06526315789473684,0.0013758601090428757
0.039897039897039896,0.06526315789473684,0.0013777714593333473
0.04,0.06526315789473684,0.001381455728712268
0.040103492884864166,0.06526315789473684,0.0014049748547006744
0.04025974025974026,0.06526315789473684,0.00141870188893885
0.04046997389033943,0.06526315789473684,0.0014210389440813015
0.04068241469816273,0.06526315789473684,0.001428323042733398
0.040735873850197106,0.06526315789473684,0.001429379309530754
0.040897097625329816,0.06526315789473684,0.0014295919764058158
0.04138851802403204,0.06526315789473684,0.0014298783222812588
0.04206241519674356,0.06526315789473684,0.001430453131317787
0.04269972451790634,0.06526315789473684,0.0014465579408734783
0.042876901798063624,0.06526315789473684,0.001471020814003752
0.04293628808864266,0.06526315789473684,0.0014876272464272276
0.043115438108484005,0.06526315789473684,0.00149125986459883
0.04329608938547486,0.06526315789473684,0.0014988842365598204
0.043478260869565216,0.06526315789473684,0.001519240526835375
0.04353932584269663,0.06526315789473684,0.0015384382156633828
0.04366197183098591,0.06526315789473684,0.0015496118096399649
0.04384724186704385,0.06526315789473684,0.0015634516429053591
0.04397163120567376,0.06526315789473684,0.0015937620262248611
0.04403409090909091,0.06526315789473684,0.001594864432213607
0.0442225392296719,0.06526315789473684,0.0016087554261567634
0.04460431654676259,0.06526315789473684,0.0016150696963322753
0.04486251808972504,0.06526315789473684,0.0016212556409204036
0.04505813953488372,0.06526315789473684,0.0016344716242068925
0.04525547445255475,0.06526315789473684,0.001635543546649903
0.04585798816568047,0.06526315789473684,0.0016408162939249272
0.045925925925925926,0.06526315789473684,0.0016551784370794557
0.04606240713224369,0.06526315789473684,0.001657192247565461
0.046199701937406856,0.06526315789473684,0.0016597663141863764
0.04640718562874251,0.06526315789473684,0.0016618200746662825
0.04696969696969697,0.06526315789473684,0.001673259086271354
0.04711246200607903,0.06526315789473684,0.001674456449003676
0.04732824427480916,0.06526315789473684,0.001694691986816077
0.047839506172839504,0.06526315789473684,0.0016958770943851936
0.04791344667697063,0.06526315789473684,0.0016970110520747096
0.04821150855365474,0.06526315789473684,0.0017577038957720592
0.04889589905362776,0.06526315789473684,0.0017952972834617538
0.0492845786963434,0.06526315789473684,0.0018191637034301795
0.04936305732484077,0.06526315789473684,0.0018193400129136571
0.04975922953451043,0.06526315789473684,0.0018242111949671868
0.05032467532467533,0.06526315789473684,0.0018345486269064617
0.050488599348534204,0.06526315789473684,0.0018453226570113717
0.05090311986863711,0.06526315789473684,0.0018524136457808635
0.05115511551155116,0.06526315789473684,0.0018603694443964757
0.05175292153589316,0.06526315789473684,0.0018681054027231629
0.05227655986509275,0.06526315789473684,0.0018927003238827865
0.052364864864864864,0.06526315789473684,0.0018943206383570726
0.05263157894736842,0.06526315789473684,0.001922430242458739
0.05281090289608177,0.06526315789473684,0.0019324371944305914
0.05299145299145299,0.06526315789473684,0.0019457253776534343
0.05326460481099656,0.06526315789473684,0.0019544537237131073
0.05344827586206897,0.06526315789473684,0.002031085063549333
0.04020979020979021,0.04842105263157895,0.0020404088569975784
0.040280210157618214,0.04842105263157895,0.0020452728504332133
0.040421792618629174,0.04842105263157895,0.00208538844992247
0.040780141843971635,0.04842105263157895,0.0020962291877649787
0.040998217468805706,0.04842105263157895,0.0021000089222695272
0.04121863799283154,0.04842105263157895,0.0021182556983464686
0.04129263913824058,0.04842105263157895,0.002134831535257296
